player_link,player_name,regular_fgp,hot_fgp,num_hot_shots
/players/b/bledser01.html,Eric Bledsoe,0.447,0.46200607902735563,329
/players/a/aldemfu01.html,Furkan Aldemir,0.513,0.45454545454545453,11
/players/o/onuakar01.html,Arinze Onuaku,0.857,0.8,5
/players/c/cooleja01.html,Jack Cooley,0.409,0.5,4
/players/b/baynear01.html,Aron Baynes,0.566,0.4838709677419355,93
/players/b/belinma01.html,Marco Belinelli,0.423,0.3333333333333333,117
/players/h/hardati02.html,Tim Hardaway,0.389,0.4097560975609756,205
/players/v/vonleno01.html,Noah Vonleh,0.395,0.1875,16
/players/c/caldejo01.html,Jose Calderon,0.415,0.45054945054945056,91
/players/b/brownlo01.html,Lorenzo Brown,0.426,0.4,25
/players/c/cartemi01.html,Michael Carter-Williams,0.396,0.41132075471698115,265
/players/d/dorsejo01.html,Joey Dorsey,0.552,0.7727272727272727,22
/players/m/mclembe01.html,Ben McLemore,0.437,0.47257383966244726,237
/players/m/martike02.html,Kevin Martin,0.427,0.3883495145631068,206
/players/r/richaja01.html,Jason Richardson,0.348,0.4523809523809524,42
/players/l/ledori01.html,Ricky Ledo,0.333,0.38095238095238093,21
/players/d/denglu01.html,Luol Deng,0.469,0.4409448818897638,254
/players/b/barnema02.html,Matt Barnes,0.444,0.4294478527607362,163
/players/t/terryja01.html,Jason Terry,0.422,0.3877551020408163,98
/players/j/jeffeco01.html,Cory Jefferson,0.449,0.4473684210526316,38
/players/s/snellto01.html,Tony Snell,0.429,0.48314606741573035,89
/players/o/obryajo01.html,Johnny O'Bryant,0.367,0.3684210526315789,19
/players/e/ezelife01.html,Festus Ezeli,0.547,0.4,30
/players/b/blairde01.html,DeJuan Blair,0.456,0.47058823529411764,17
/players/h/hicksjj01.html,J.J. Hickson,0.475,0.4094488188976378,127
/players/a/aminual01.html,Al-Farouq Aminu,0.412,0.4166666666666667,72
/players/c/crabbal01.html,Allen Crabbe,0.412,0.4642857142857143,28
/players/g/geeal01.html,Alonzo Gee,0.468,0.4090909090909091,44
/players/w/willish03.html,Shawne Williams,0.403,0.38461538461538464,78
/players/b/butleca01.html,Caron Butler,0.407,0.4421052631578947,95
/players/b/blackta01.html,Tarik Black,0.575,0.5774647887323944,71
/players/p/paynead01.html,Adreian Payne,0.414,0.4716981132075472,53
/players/l/leeco01.html,Courtney Lee,0.448,0.4624277456647399,173
/players/h/holidju01.html,Justin Holiday,0.387,0.375,48
/players/b/bradlav01.html,Avery Bradley,0.429,0.46938775510204084,343
/players/j/jerregr01.html,Grant Jerrett,0.269,0.4,5
/players/b/blakest01.html,Steve Blake,0.373,0.3728813559322034,59
/players/m/mcrobjo01.html,Josh McRoberts,0.528,0.8333333333333334,6
/players/f/feltora01.html,Raymond Felton,0.406,0.391304347826087,23
/players/c/crowdja01.html,Jae Crowder,0.42,0.36428571428571427,140
/players/t/teletmi01.html,Mirza Teletovic,0.382,0.38823529411764707,85
/players/g/goodedr01.html,Drew Gooden,0.399,0.45,60
/players/j/joneste01.html,Terrence Jones,0.528,0.5555555555555556,99
/players/j/johnsam01.html,Amir Johnson,0.574,0.5562130177514792,169
/players/w/wiggian01.html,Andrew Wiggins,0.437,0.4266304347826087,368
/players/t/telfase01.html,Sebastian Telfair,0.368,0.35714285714285715,28
/players/b/bargnan01.html,Andrea Bargnani,0.454,0.4322033898305085,118
/players/s/sullija01.html,Jared Sullinger,0.439,0.40454545454545454,220
/players/m/millemi01.html,Mike Miller,0.325,0.3333333333333333,18
/players/c/clarkjo01.html,Jordan Clarkson,0.448,0.4321608040201005,199
/players/m/marshke01.html,Kendall Marshall,0.455,0.44,25
/players/g/georgpa01.html,Paul George,0.367,0.1111111111111111,9
/players/g/greenje02.html,Jeff Green,0.43,0.4305555555555556,288
/players/k/kirkal01.html,Alex Kirk,0.25,0.0,1
/players/g/grangda01.html,Danny Granger,0.401,0.47368421052631576,38
/players/h/hinriki01.html,Kirk Hinrich,0.373,0.2948717948717949,78
/players/d/dayeau01.html,Austin Daye,0.355,0.43478260869565216,23
/players/f/fryech01.html,Channing Frye,0.392,0.40707964601769914,113
/players/g/griffbl01.html,Blake Griffin,0.502,0.5132743362831859,452
/players/b/bareajo01.html,J.J. Barea,0.42,0.3706293706293706,143
/players/v/varejan01.html,Anderson Varejao,0.555,0.6440677966101694,59
/players/c/clarkea01.html,Earl Clark,0.367,0.3333333333333333,6
/players/e/ellismo01.html,Monta Ellis,0.445,0.4433198380566802,494
/players/d/daviebr01.html,Brandon Davies,0.401,0.45714285714285713,35
/players/p/pattepa01.html,Patrick Patterson,0.449,0.4715447154471545,123
/players/p/piercpa01.html,Paul Pierce,0.447,0.41361256544502617,191
/players/m/mccolcj01.html,C.J. McCollum,0.436,0.49019607843137253,102
/players/h/horfoal01.html,Al Horford,0.538,0.5805471124620061,329
/players/j/jordaje01.html,Jerome Jordan,0.532,0.5217391304347826,23
/players/a/adamsjo01.html,Jordan Adams,0.407,0.5217391304347826,23
/players/c/chandwi01.html,Wilson Chandler,0.429,0.38,300
/players/d/dunlemi02.html,Mike Dunleavy,0.435,0.43478260869565216,138
/players/w/wrighbr03.html,Brandan Wright,0.642,0.6893203883495146,103
/players/s/smithja02.html,Jason Smith,0.434,0.5,156
/players/j/johnsja01.html,James Johnson,0.589,0.5925925925925926,135
/players/h/hasleud01.html,Udonis Haslem,0.448,0.5471698113207547,53
/players/w/witheje01.html,Jeff Withey,0.5,0.5833333333333334,12
/players/s/scottmi01.html,Mike Scott,0.444,0.4745762711864407,118
/players/t/tayloje03.html,Jeffery Taylor,0.395,0.4090909090909091,22
/players/c/collini01.html,Nick Collison,0.419,0.4807692307692308,52
/players/b/brookaa01.html,Aaron Brooks,0.421,0.4089068825910931,247
/players/m/martica01.html,Cartier Martin,0.283,0.5,6
/players/b/boshch01.html,Chris Bosh,0.46,0.44,250
/players/b/bairsca01.html,Cameron Bairstow,0.214,0.0,1
/players/m/mcadoja01.html,James Michael McAdoo,0.545,0.7272727272727273,11
